time,fidelity,split_norm,reference_norm
1.2880529879718152,0.9999999770572873,1.0000000000000027,1.0000000000000002
1.3194689145077132,0.9999999755352859,1.0000000000000027,1.0
1.3508848410436112,0.9999999738760215,1.0000000000000029,1.0
1.3823007675795091,0.9999999720409458,1.0000000000000027,1.0
1.4137166941154071,0.999999970017966,1.000000000000003,1.0000000000000004
1.4451326206513049,0.9999999678276141,1.000000000000003,1.0000000000000002
1.4765485471872029,0.9999999654752553,1.0000000000000033,1.0
1.5079644737231008,0.9999999629421389,1.0000000000000036,1.0
1.5393804002589988,0.9999999602212002,1.0000000000000036,0.9999999999999999
1.5707963267948968,0.9999999573315574,1.000000000000004,1.0
1.6022122533307945,0.9999999542933727,1.000000000000004,1.0000000000000002
1.6336281798666925,0.9999999511085073,1.0000000000000042,1.0
1.6650441064025905,0.9999999477775372,1.0000000000000042,1.0
1.6964600329384885,0.9999999443246858,1.0000000000000044,1.0000000000000002
1.7278759594743864,0.9999999407865499,1.0000000000000047,1.0
1.7592918860102844,0.9999999371756038,1.0000000000000049,1.0000000000000004
1.7907078125461822,0.9999999334795135,1.0000000000000049,0.9999999999999999
1.8221237390820801,0.9999999297092123,1.0000000000000049,1.0
1.8535396656179781,0.9999999259177521,1.0000000000000053,1.0
1.884955592153876,0.9999999221470635,1.0000000000000053,1.0
1.916371518689774,0.9999999183941036,1.0000000000000056,1.0000000000000004
1.9477874452256718,0.9999999146644367,1.0000000000000058,1.0
1.9792033717615698,0.9999999110059126,1.0000000000000062,1.0000000000000002
2.0106192982974678,0.9999999074488216,1.0000000000000062,1.0000000000000004
2.0420352248333655,0.9999999039893533,1.0000000000000064,1.0000000000000004
2.0734511513692637,0.9999999006633431,1.0000000000000064,0.9999999999999999
2.1048670779051615,0.9999998975265287,1.0000000000000069,1.0000000000000002
2.1362830044410597,0.9999998945649612,1.0000000000000069,1.0
2.1676989309769574,0.9999998917668733,1.000000000000007,1.0000000000000002
2.199114857512855,0.99999988921076,1.0000000000000073,1.0000000000000002
2.2305307840487534,0.9999998869325323,1.0000000000000075,1.0
2.261946710584651,0.9999998848741851,1.000000000000008,1.0000000000000002
2.2933626371205493,0.9999998830606339,1.000000000000008,1.0
2.324778563656447,0.9999998815691438,1.000000000000008,1.0000000000000004
2.356194490192345,0.9999998803596881,1.0000000000000082,1.0000000000000002
2.387610416728243,0.9999998794067656,1.0000000000000082,1.0000000000000004
2.419026343264141,0.9999998787832526,1.0000000000000084,1.0000000000000004
2.450442269800039,0.9999998784722236,1.0000000000000089,1.0000000000000004
2.4818581963359367,0.9999998784299465,1.0000000000000089,1.0
2.5132741228718345,0.9999998787141827,1.000000000000009,1.0
2.5446900494077327,0.9999998792924091,1.0000000000000093,1.0000000000000002
2.5761059759436304,0.9999998801024095,1.0000000000000095,1.0000000000000002
2.6075219024795286,0.9999998812463469,1.0000000000000098,1.0000000000000004
2.6389378290154264,0.9999998826864848,1.0000000000000098,1.0
2.6703537555513246,0.9999998842589848,1.0000000000000102,1.0000000000000002
2.7017696820872223,0.9999998861172247,1.00000000000001,1.0
2.73318560862312,0.9999998883010741,1.0000000000000102,1.0
2.7646015351590183,0.9999998905279851,1.0000000000000102,1.0000000000000002
2.796017461694916,0.9999998929467846,1.0000000000000104,1.0000000000000004
2.8274333882308142,0.9999998956747015,1.0000000000000107,0.9999999999999998
2.858849314766712,0.9999998984233279,1.0000000000000107,1.0000000000000004
2.8902652413026098,0.9999999012674434,1.0000000000000107,1.0
2.921681167838508,0.9999999041766049,1.0000000000000109,1.0
2.9530970943744057,0.99999990716417,1.0000000000000109,1.0000000000000002
2.984513020910304,0.9999999104598061,1.0000000000000109,1.0000000000000002
3.0159289474462017,0.9999999135014844,1.000000000000011,1.0
3.0473448739820994,0.9999999163038245,1.0000000000000113,1.0000000000000002
3.0787608005179976,0.9999999194273207,1.0000000000000113,1.0000000000000004
3.1101767270538954,0.9999999224993681,1.0000000000000115,1.0000000000000002
3.1415926535897936,0.9999999254743536,1.0000000000000118,1.0
3.1730085801256913,0.9999999283785799,1.0000000000000115,1.0000000000000002
3.204424506661589,0.9999999311125255,1.0000000000000118,1.0
3.2358404331974873,0.9999999340043695,1.0000000000000115,1.0000000000000002
3.267256359733385,0.9999999367363154,1.0000000000000118,1.0000000000000002
3.298672286269283,0.9999999392132617,1.0000000000000118,1.0000000000000002
3.330088212805181,0.9999999416487304,1.0000000000000115,1.0
3.3615041393410787,0.9999999437669972,1.0000000000000115,1.0
3.392920065876977,0.999999945758638,1.0000000000000115,1.0000000000000002
3.4243359924128747,0.9999999476543833,1.0000000000000113,1.0
3.455751918948773,0.9999999492753455,1.0000000000000113,1.0000000000000004
3.4871678454846706,0.9999999509108849,1.0000000000000113,1.0
3.518583772020569,0.9999999523657307,1.000000000000011,1.0
3.5499996985564666,0.9999999534219884,1.000000000000011,0.9999999999999999
3.5814156250923643,0.9999999543740637,1.000000000000011,1.0
3.6128315516282625,0.9999999551320343,1.000000000000011,1.0000000000000004
3.6442474781641603,0.9999999555252022,1.000000000000011,1.0000000000000004
3.6756634047000585,0.999999955741685,1.000000000000011,1.0000000000000004
3.7070793312359562,0.9999999557938815,1.000000000000011,1.0
3.738495257771854,0.9999999555689849,1.000000000000011,1.0
3.769911184307752,0.9999999551209996,1.000000000000011,1.0
3.80132711084365,0.9999999544509283,1.000000000000011,1.0
3.832743037379548,0.9999999535157259,1.000000000000011,1.0
3.864158963915446,0.9999999523744109,1.000000000000011,1.0000000000000004
3.8955748904513436,0.9999999509997725,1.000000000000011,1.0
3.926990816987242,0.999999949305004,1.000000000000011,1.0
3.9584067435231396,0.9999999473534362,1.000000000000011,1.0
3.989822670059038,0.9999999451891309,1.0000000000000113,1.0
4.0212385965949355,0.9999999427217557,1.0000000000000113,1.0000000000000002
